sample_id,sampling_id,sample_type,code,property,date,amphibian_spp,amphibian_svl,amphibian_weight,amphibian_sex,amphibian_age,amphibian_notes,pcr_ct,pcr_qty,pcr_ipc_ct,pcr_inhibited,infected,zsp_eq,vernal
cln_1429,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,19.6,0.5,NA,juvenile,no nubs,0,0,29.8421,0,0,0,1
cln_1430,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,20.9,0.5,NA,juvenile,no nubs,0,0,30.0681,0,0,0,1
cln_1431,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,19.5,0.75,NA,juvenile,no nubs,0,0,29.9937,0,0,0,1
cln_1432,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,21.4,0.75,NA,juvenile,no nubs,0,0,29.7615,0,0,0,1
cln_1433,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,22,0.75,NA,juvenile,no nubs,0,0,29.871,0,0,0,1
cln_1434,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,23.8,0.75,NA,juvenile,tiny nub!,0,0,29.7907,0,0,0,1
cln_1435,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,20.4,0.5,NA,juvenile,no nubs,0,0,29.5641,0,0,0,1
cln_1436,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,21.6,0.75,NA,juvenile,no nubs,34.4656,0.425686,29.5053,0,1,34.055,1
cln_1437,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,23.4,0.75,NA,juvenile,no nubs,0,0,29.6914,0,0,0,1
cln_1438,Jun_23,swab,BARN,Blue Oak Ranch Reserve,6/6/23,PSRE,20.7,0.5,NA,juvenile,no nubs,0,0,29.4706,0,0,0,1
cln_1439,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,19,1.25,NA,juvenile,"nub presence/absence not noted, but if there were nubs, they were TEENY",0,0,29.4751,0,0,0,1
cln_1440,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,14.7,1,NA,juvenile,"nub presence/absence not noted, but if there were nubs, they were TEENY",0,0,29.4827,0,0,0,1
cln_1441,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,20.2,0.75,NA,juvenile,no nub,32.0781,1.74945,29.0444,0,1,139.956,1
cln_1442,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,18.2,1.25,NA,juvenile,"nub presence/absence not noted, but if there were nubs, they were TEENY",35.284,0.262233,29.27,0,1,20.979,1
cln_1443,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,17.4,0.75,NA,juvenile,no nub,34.1554,0.511503,29.2667,0,1,40.92,1
cln_1444,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,19.7,0.75,NA,juvenile,no nub,28.4604,14.8923,28.5751,0,1,1191.384,1
cln_1445,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,17.8,1,NA,juvenile,tiny nub!,31.8935,1.95146,29.2246,0,1,156.117,1
cln_1446,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,17,1.25,NA,juvenile,small nub,0,0,29.2764,0,0,0,1
cln_1447,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,17.5,1,NA,juvenile,no nub,29.9599,6.13021,28.813,0,1,490.417,1
cln_1448,Jun_23,swab,NORTH,Blue Oak Ranch Reserve,6/6/23,PSRE,15.6,1,NA,juvenile,no nub,35.6265,0.214108,29.4653,0,1,17.129,1
cln_1449,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,PSRE,18.5,0.65,NA,juvenile,no nub,0,0,29.2344,0,0,0,0
cln_1450,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,PSRE,19.4,1,NA,juvenile,no nub,0,0,29.3278,0,0,0,0
cln_1451,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,PSRE,18.6,0.75,NA,juvenile,small nub,36.0862,0.163098,29.7724,0,1,13.048,0
cln_1452,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,PSRE,18.3,0.75,NA,juvenile,no nub,0,0,29.7264,0,0,0,0
cln_1453,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RACA,56.9,20.25,NA,juvenile,has small tail,29.3512,8.78923,29.3013,0,1,703.138,0
cln_1454,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RACA,92.8,81.5,NA,adult,#ERROR!,35.5867,0.219216,29.2932,0,1,17.537,0
cln_1455,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RACA,102.2,101.5,NA,adult,"caught after 30 min, + F w/ 1000 g, -F w/ 30 g",0,0,29.4143,0,0,0,0
cln_1456,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RACA,83.5,65,NA,adult,"caught after 30 min, + F and -F w/ 1000 g",31.563,2.91353,30.5772,0,1,233.082,0
cln_1457,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,18.75,0.75,NA,juvenile,small nub,0,0,30.8232,0,0,0,0
cln_1458,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,18.8,1.25,NA,juvenile,no nub,0,0,30.6844,0,0,0,0
cln_1459,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,18.4,0.75,NA,juvenile,tiny nub!,0,0,30.9816,0,0,0,0
cln_1460,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,18.7,0.75,NA,juvenile,no nub,26.36,71.8241,28.9622,0,1,5745.928,0
cln_1461,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,18.8,0.5,NA,juvenile,nub,0,0,30.4837,0,0,0,0
cln_1462,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,17,0.5,NA,juvenile,nub,0,0,30.6053,0,0,0,0
cln_1463,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,17.2,1,NA,juvenile,nub,0,0,30.4573,0,0,0,0
cln_1464,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,17,0.75,NA,juvenile,nub,0,0,30.6581,0,0,0,0
cln_1465,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,18,0.75,NA,juvenile,no nub,0,0,30.6848,0,0,0,0
cln_1466,Jun_23,swab,GRAMPS,Blue Oak Ranch Reserve,6/7/23,PSRE,18.2,1.25,NA,juvenile,no nub,0,0,30.8987,0,0,0,0
cln_1467,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,14.1,0.25,NA,juvenile,nub,0,0,31.0161,0,0,0,0
cln_1468,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,13.3,1.25,NA,juvenile,tiny nub,0,0,30.982,0,0,0,0
cln_1469,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,14.1,0.25,NA,juvenile,tiny nub,0,0,30.7746,0,0,0,0
cln_1470,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,13.5,1.25,NA,juvenile,tiny nub,0,0,30.4778,0,0,0,0
cln_1471,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,13.2,0.5,NA,juvenile,small tail,0,0,30.8307,0,0,0,0
cln_1472,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,13.5,0.5,NA,juvenile,small tail,0,0,30.7363,0,0,0,0
cln_1473,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,13.25,0.5,NA,juvenile,nub,0,0,31.1486,0,0,0,0
cln_1474,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,13.3,1.75,NA,juvenile,tiny nub,0,0,31.3185,0,0,0,0
cln_1475,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,15.6,0,NA,juvenile,no nub,0,0,30.8861,0,0,0,0
cln_1476,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,BUBO,13.9,0.5,NA,juvenile,nub,0,0,30.6286,0,0,0,0
cln_1477,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,16.7,0.5,NA,juvenile,nub,0,0,30.6848,0,0,0,0
cln_1478,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,18,0.5,NA,juvenile,tiny nub,0,0,30.8963,0,0,0,0
cln_1479,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,17.2,0.75,NA,juvenile,no nub,0,0,30.8019,0,0,0,0
cln_1480,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,17.7,0.75,NA,juvenile,nub,0,0,30.732,0,0,0,0
cln_1481,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,18.9,0.25,NA,juvenile,no nub,0,0,31.0883,0,0,0,0
cln_1482,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,19.4,0.5,NA,juvenile,nub,0,0,31.1037,0,0,0,0
cln_1483,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,18.3,0.5,NA,juvenile,tiny nub,0,0,30.9163,0,0,0,0
cln_1484,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,17,0.25,NA,juvenile,nub,0,0,29.4501,0,0,0,0
cln_1485,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,16.4,0.75,NA,juvenile,nub,0,0,29.9023,0,0,0,0
cln_1486,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,PSRE,16.8,0.75,NA,juvenile,nub,0,0,29.6147,0,0,0,0
cln_1487,Jun_23,swab,WEST,Blue Oak Ranch Reserve,6/8/23,RACA,163,510,f,adult,"tympanum ~= eye, but less yellowy?",38.6189,0.0300066,29.8653,0,1,2.401,0
cln_1488,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,PSRE,20.1,NA,NA,juvenile,,0,0,30.025,0,0,0,0
cln_1489,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,PSRE,20.2,NA,NA,juvenile,GS = 45,0,0,30.6328,0,0,0,0
cln_1490,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RADR,116,NA,f,adult,"chirping, tympanum smaller than eye, no thumb pad",35.4521,0.173079,30.2834,0,1,13.846,0
cln_1491,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RACA,50.7,NA,NA,juvenile,,0,0,30.283,0,0,0,0
cln_1492,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,PSRE,17.7,NA,NA,juvenile,,0,0,30.1678,0,0,0,0
cln_1493,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RACA,51.8,NA,NA,juvenile,,35.6678,0.149667,30.8561,0,1,11.973,0
cln_1494,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,PSRE,17.1,NA,NA,juvenile,GS = 45,0,0,30.4715,0,0,0,0
cln_1495,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RACA,50,NA,NA,juvenile,,0,0,30.2861,0,0,0,0
cln_1496,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,PSRE,17.3,NA,NA,juvenile,,0,0,30.3645,0,0,0,0
cln_1497,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RACA,49.6,NA,NA,juvenile,,0,0,30.3627,0,0,0,0
cln_1498,Jun_23,swab,CABIN,Blue Oak Ranch Reserve,6/7/23,RACA,175,NA,m,adult,"red legs, tympanum much larger than eye, yellowish legs",0,0,30.2759,0,0,0,0
cln_1511,Jul_23,swab,BARN,Blue Oak Ranch Reserve,7/4/23,PSRE,24,1.5,NA,juvenile,,0,0,30.3441,0,0,0,1
cln_1488,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,PSRE,2.1,0.75,NA,juvenile,,0,0,30.025,0,0,0,0
cln_1489,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,PSRE,20.2,1,NA,juvenile,GS = 45,0,0,30.6328,0,0,0,0
cln_1490,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,RADR,116,200,f,adult,"chirping, tympanum smaller than eye, no thumb pad",35.4521,0.173079,30.2834,0,1,13.846,0
cln_1491,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,RACA,50.7,23,NA,juvenile,,0,0,30.283,0,0,0,0
cln_1492,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,PSRE,17.7,0.5,NA,juvenile,,0,0,30.1678,0,0,0,0
cln_1493,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,RACA,51.8,19.75,NA,juvenile,,35.6678,0.149667,30.8561,0,1,11.973,0
cln_1494,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,PSRE,17.1,1.5,NA,juvenile,GS = 45,0,0,30.4715,0,0,0,0
cln_1495,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,RACA,50,24.25,NA,juvenile,,0,0,30.2861,0,0,0,0
cln_1496,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,PSRE,17.3,0.5,NA,juvenile,,0,0,30.3645,0,0,0,0
cln_1497,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,RACA,49.6,20.5,NA,juvenile,,0,0,30.3627,0,0,0,0
cln_1498,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,RACA,175,552.5,m,adult,"red legs, tympanum much larger than eye, yellow legs",0,0,30.2759,0,0,0,0
cln_1499,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,PSRE,21,0.5,NA,juvenile,,0,0,30.2469,0,0,0,0
cln_1500,Jul_23,swab,CABIN,Blue Oak Ranch Reserve,7/3/23,RADR,114.1,192.75,f,adult,"chirping, tympanum smaller than eye, no thumb pad",0,0,30.1582,0,0,0,0
cln_1554,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,18.4,0.5,NA,juvenile,,0,0,30.2464,0,0,0,1
cln_1555,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,18.3,0.25,NA,juvenile,,0,0,29.9919,0,0,0,1
cln_1556,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,19.5,0.5,NA,juvenile,,0,0,30.3972,0,0,0,1
cln_1557,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,18.9,0.5,NA,juvenile,,0,0,30.1375,0,0,0,1
cln_1558,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,17.5,0.5,NA,juvenile,,0,0,29.9968,0,0,0,1
cln_1559,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,17.2,0.75,NA,juvenile,,0,0,30.6216,0,0,0,1
cln_1560,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,17.9,0.5,NA,juvenile,,0,0,29.8554,0,0,0,1
cln_1561,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,18.6,0.25,NA,juvenile,,0,0,30.3948,0,0,0,1
cln_1562,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,17.6,0.25,NA,juvenile,,0,0,30.4929,0,0,0,1
cln_1563,Jul_23,swab,GDPND004,Garin Dry Creek Regional Park,7/5/23,PSRE,15.6,0.25,NA,juvenile,,0,0,30.1874,0,0,0,1
cln_1544,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,16.8,0.5,NA,juvenile,,0,0,30.3786,0,0,0,0
cln_1545,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,17.4,1,NA,juvenile,,0,0,30.368,0,0,0,0
cln_1546,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,15.2,0.75,NA,juvenile,,0,0,29.8941,0,0,0,0
cln_1547,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,16.6,0.5,NA,juvenile,,0,0,30.2055,0,0,0,0
cln_1548,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,17.6,0.5,NA,juvenile,,0,0,29.9418,0,0,0,0
cln_1549,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,17,0.75,NA,juvenile,,0,0,30.046,0,0,0,0
cln_1550,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,16.5,0.5,NA,juvenile,,0,0,30.1786,0,0,0,0
cln_1551,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,21.3,3.5,NA,juvenile,,0,0,29.9898,0,0,0,0
cln_1552,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,18.4,0.5,NA,juvenile,,0,0,30.3401,0,0,0,0
cln_1553,Jul_23,swab,GDPND005,Garin Dry Creek Regional Park,7/5/23,PSRE,15.7,0.5,NA,juvenile,,0,0,29.9393,0,0,0,0
cln_1534,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,16.5,0.5,NA,juvenile,WINDY,0,0,30.114,0,0,0,0
cln_1535,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,20,0.25,NA,juvenile,WINDY,0,0,30.1994,0,0,0,0
cln_1536,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,19.5,0.5,NA,juvenile,WINDY,0,0,30.28,0,0,0,0
cln_1537,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,17.9,-1,NA,juvenile,WINDY,0,0,30.5249,0,0,0,0
cln_1538,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,19.6,0.75,NA,juvenile,WINDY,0,0,30.0597,0,0,0,0
cln_1539,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,18,0.5,NA,juvenile,WINDY,0,0,30.3495,0,0,0,0
cln_1540,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,19.2,0.25,NA,juvenile,WINDY,0,0,30.1311,0,0,0,0
cln_1541,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,17.2,1.25,NA,juvenile,WINDY,0,0,30.293,0,0,0,0
cln_1542,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,18.5,0.75,NA,juvenile,WINDY,0,0,30.2099,0,0,0,0
cln_1543,Jul_23,swab,GDPND006,Garin Dry Creek Regional Park,7/5/23,PSRE,17.5,0.25,NA,juvenile,WINDY,0,0,30.0912,0,0,0,0
cln_1564,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,17.4,0.5,NA,juvenile,GS = 45,0,0,30.3081,0,0,0,1
cln_1565,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,20,0.75,NA,juvenile,deformed rt rear foot,37.1593,0.0547858,29.8769,0,1,4.383,1
cln_1566,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,16.7,0.75,NA,juvenile,,0,0,30.6162,0,0,0,1
cln_1567,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,18.4,1.75,NA,juvenile,GS = 45,0,0,30.1227,0,0,0,1
cln_1568,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,18.2,0.5,NA,juvenile,,0,0,30.9175,0,0,0,1
cln_1569,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,18.7,1,NA,juvenile,GS = 45,0,0,30.7521,0,0,0,1
cln_1570,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,19.6,0.5,NA,juvenile,GS = 45 (red thighs),0,0,30.6356,0,0,0,1
cln_1571,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,18,1,NA,juvenile,GS = 45,0,0,30.9129,0,0,0,1
cln_1572,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,19.6,1,NA,juvenile,,0,0,30.7968,0,0,0,1
cln_1573,Jul_23,swab,GDPND008,Garin Dry Creek Regional Park,7/5/23,PSRE,16.2,0.5,NA,juvenile,,0,0,30.8189,0,0,0,1
cln_1574,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,13.4,0.25,NA,juvenile,leg malformation (extra legs),0,0,30.8056,0,0,0,0
cln_1575,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,15.9,0.5,NA,juvenile,extra partial leg starting at the knee (leg malformation),0,0,30.9883,0,0,0,0
cln_1576,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,15.9,0.5,NA,juvenile,"RIB, extra spurs on back legs",0,0,30.775,0,0,0,0
cln_1577,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,13,0.25,NA,juvenile,malformed leg bending weird + extra bit of leg; GS = 45,0,0,30.8293,0,0,0,0
cln_1578,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,13.2,0.5,NA,juvenile,GS = 45,0,0,31.1189,0,0,0,0
cln_1579,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,12.6,0.25,NA,juvenile,GS = 45,0,0,30.5196,0,0,0,0
cln_1580,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,13.8,0.25,NA,juvenile,,0,0,30.7832,0,0,0,0
cln_1581,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,15,0.5,NA,juvenile,RIB; extra partial hind limb,0,0,30.5113,0,0,0,0
cln_1582,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,12.4,0.25,NA,juvenile,GS = 45,0,0,31.1841,0,0,0,0
cln_1583,Jul_23,swab,GDPND009,Garin Dry Creek Regional Park,7/5/23,PSRE,14.7,0.5,NA,juvenile,,0,0,29.7045,0,0,0,0
cln_1501,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,22.8,1,NA,juvenile,,0,0,29.8608,0,0,0,0
cln_1502,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,17.9,1,NA,juvenile,,0,0,30.5742,0,0,0,0
cln_1503,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,20.6,1.25,NA,juvenile,,0,0,30.7448,0,0,0,0
cln_1504,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,18.9,0.5,NA,juvenile,,0,0,29.7956,0,0,0,0
cln_1505,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,20.8,1,NA,juvenile,redness in thigh,0,0,30.4553,0,0,0,0
cln_1506,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,21.2,0.75,NA,juvenile,,0,0,30.0861,0,0,0,0
cln_1507,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,20.2,0.75,NA,juvenile,,0,0,30.2336,0,0,0,0
cln_1508,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,19,0.75,NA,juvenile,,0,0,30.5055,0,0,0,0
cln_1509,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,21.4,0,NA,juvenile,GS = 45,0,0,30.4421,0,0,0,0
cln_1510,Jul_23,swab,GRAMPS,Blue Oak Ranch Reserve,7/3/23,PSRE,18.9,0.75,NA,juvenile,GS = 45,0,0,30.3395,0,0,0,0
cln_1665,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,20.1,1,NA,juvenile,,0,0,30.1294,0,0,0,1
cln_1666,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,19.7,0.75,NA,juvenile,,33.0893,0.898966,30.4751,0,1,71.917,1
cln_1667,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,21.4,0.5,NA,juvenile,,25.833,103.555,28.2567,0,1,8284.4,1
cln_1668,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,20.6,0.5,NA,juvenile,,0,0,30.4341,0,0,0,1
cln_1669,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,20.2,0.5,NA,juvenile,,0,0,29.8454,0,0,0,1
cln_1670,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,21.1,0.75,NA,juvenile,,36.7403,0.0825175,30.1036,0,1,6.601,1
cln_1671,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,19.3,0.5,NA,juvenile,,33.723,0.593922,30.4956,0,1,47.514,1
cln_1672,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,22.1,0.75,NA,juvenile,,30.5822,4.63419,30.0998,0,1,370.735,1
cln_1673,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,22.1,0.75,NA,juvenile,,32.702,1.15817,30.0513,0,1,92.654,1
cln_1674,Jul_23,swab,NORTH,Blue Oak Ranch Reserve,7/6/23,PSRE,20,0.75,NA,juvenile,,30.3971,5.23086,30.1432,0,1,418.469,1
cln_1644,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,26.8,2.5,NA,juvenile,,0,0,29.3785,0,0,0,1
cln_1645,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,25.3,1.75,NA,juvenile,,0,0,29.8417,0,0,0,1
cln_1646,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,28.4,3.25,NA,juvenile,pink toes,0,0,29.6086,0,0,0,1
cln_1647,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,31.8,4,NA,juvenile,,0,0,29.455,0,0,0,1
cln_1648,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,30,3,NA,juvenile,,0,0,29.8176,0,0,0,1
cln_1649,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,27.8,3,NA,juvenile,,0,0,29.5302,0,0,0,1
cln_1650,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,34.9,4.75,NA,juvenile,,0,0,29.7036,0,0,0,1
cln_1651,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,30,4,NA,juvenile,,0,0,29.8275,0,0,0,1
cln_1652,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,25.4,2.25,NA,juvenile,,0,0,29.7424,0,0,0,1
cln_1653,Jul_23,swab,PRPND002,Pleasanton Ridge Regional Park,7/6/23,BUBO,28.5,2.5,NA,juvenile,,0,0,30.1039,0,0,0,1
